timestamp_ms,slot,frequency_mhz,rssi_dbm,snr,payload_hex,payload_text,length
61534,6,920.600,-28,9.5,69763d63313261626532643832663564353537363363333536366137323764663761642c6d73673d653838353062643865393130393935333866363436396462653531666563363463323965313733353461616566313632343939613161353162326431363033332c636f756e7465723d31372c743d36313331382c6b696e643d64617461,iv=c12abe2d82f5d55763c3566a727df7ad;msg=e8850bd8e91099538f6469dbe51fec64c29e17354aaef162499a1a51b2d16033;counter=17;t=61318;kind=data,133
63769,6,920.600,-27,9.25,69763d62356633616361326332636137336332383032376236333461383832373965642c6d73673d373466623435393366393439326263336138633964633766303430653232613633613666613433623136383037633662373730383961353762656362306161302c636f756e7465723d31382c743d36333535322c6b696e643d64617461,iv=b5f3aca2c2ca73c28027b634a88279ed;msg=74fb4593f9492bc3a8c9dc7f040e22a63a6fa43b16807c6b77089a57becb0aa0;counter=18;t=63552;kind=data,133
66004,6,920.600,-27,10.0,69763d37316366616561383030383930393261656332393532333137316232353738312c6d73673d613631653939636538393665303331343731663037616562656563316434353762393537666438303065323936656165333633633961666435613734333730382c636f756e7465723d31392c743d36353738372c6b696e643d64617461,iv=71cfaea80089092aec29523171b25781;msg=a61e99ce896e031471f07aebeec1d457b957fd800e296eae363c9afd5a743708;counter=19;t=65787;kind=data,133
68239,6,920.600,-27,9.25,69763d64636534646633626335336636323330343030346638306538333736666163392c6d73673d656536633335383837663863336465653962663138393861353039383166323334633262653866353539316435356338333861313630633139653866376465332c636f756e7465723d32302c743d36383032322c6b696e643d64617461,iv=dce4df3bc53f62304004f80e8376fac9;msg=ee6c35887f8c3dee9bf1898a50981f234c2be8f5591d55c838a160c19e8f7de3;counter=20;t=68022;kind=data,133
72709,7,921.200,-27,9.75,69763d35326365616439633432663934626431666637373736353030323539376639322c6d73673d353831356166393639633938316266306335313730336466333263353262633434363563666131353961616165656237363365613864616365396137636563322c636f756e7465723d32322c743d37323439322c6b696e643d64617461,iv=52cead9c42f94bd1ff77765002597f92;msg=5815af969c981bf0c51703df32c52bc4465cfa159aaaeeb763ea8dace9a7cec2;counter=22;t=72492;kind=data,133
74944,7,921.200,-28,9.25,69763d37303635636661336239636537356531383536643630633033343763356638372c6d73673d313563613037333932366430303964353463646332346164613633333531316163643562623066396136343765363332316639613430343133396466613966302c636f756e7465723d32332c743d37343732372c6b696e643d64617461,iv=7065cfa3b9ce75e1856d60c0347c5f87;msg=15ca073926d009d54cdc24ada633511acd5bb0f9a647e6321f9a404139dfa9f0;counter=23;t=74727;kind=data,133
77181,7,921.200,-28,8.25,69763d65376134303638653431303935313866376532353231343630346433323164342c6d73673d323762666166356537666434663835323366656261363431333430363333303862373732376161666332623636383561376266333366633037396465353930312c636f756e7465723d32342c743d37363936322c6b696e643d64617461,iv=e7a4068e4109518f7e25214604d321d4;msg=27bfaf5e7fd4f8523feba64134063308b7727aafc2b6685a7bf33fc079de5901;counter=24;t=76962;kind=data,133
79419,7,921.200,-28,9.5,69763d63303264643433336261376666346638383664633133626234306230303030392c6d73673d616634343865383939323466653333373035323930343463303733633130303165633937326435643162613536373039306461353933386437663639303866312c636f756e7465723d32352c743d37393230322c6b696e643d64617461,iv=c02dd433ba7ff4f886dc13bb40b00009;msg=af448e89924fe3370529044c073c1001ec972d5d1ba567090da5938d7f6908f1;counter=25;t=79202;kind=data,133
81654,8,921.000,-28,9.25,69763d32613331366238636364306635383833376236333934393239313837333562372c6d73673d363633623661626438386631376132333062373466366366366138303561386136336232363839636232323034383238376230326364336266666333393634652c636f756e7465723d32362c743d38313433382c6b696e643d64617461,iv=2a316b8ccd0f58837b639492918735b7;msg=663b6abd88f17a230b74f6cf6a805a8a63b2689cb22048287b02cd3bffc3964e;counter=26;t=81438;kind=data,133
83889,8,921.000,-28,9.25,69763d61356336346363303432666438353064376538636365376235336331393061362c6d73673d623337363965306535623664366466323037646461353261383838656538663163396539663236363836653537346166626336323366373839316437373262322c636f756e7465723d32372c743d38333637332c6b696e643d64617461,iv=a5c64cc042fd850d7e8cce7b53c190a6;msg=b3769e0e5b6d6df207dda52a888ee8f1c9e9f26686e574afbc623f7891d772b2;counter=27;t=83673;kind=data,133
86124,8,921.000,-28,9.5,69763d66313030363265613264343530376533613538336161346536626262356165372c6d73673d353131643637326535323134373433633133346334366232313365343830336133366464303862373365643039386366326530383937333763366636656335312c636f756e7465723d32382c743d38353930382c6b696e643d64617461,iv=f10062ea2d4507e3a583aa4e6bbb5ae7;msg=511d672e5214743c134c46b213e4803a36dd08b73ed098cf2e089737c6f6ec51;counter=28;t=85908;kind=data,133
88360,8,921.000,-28,8.75,69763d64633532386531373534633062336330393632636138303262313133666663642c6d73673d323966326338323834333430633339363866643038376163633435633464333966653362636234303933633334323732623731383365306139316633396237372c636f756e7465723d32392c743d38383134332c6b696e643d64617461,iv=dc528e1754c0b3c0962ca802b113ffcd;msg=29f2c8284340c3968fd087acc45c4d39fe3bcb4093c34272b7183e0a91f39b77;counter=29;t=88143;kind=data,133
90595,9,921.600,-28,9.25,69763d33643430353637346265313035346131666632326563326461613366393738662c6d73673d393231633338623632356630346663663039653133363631383234356331306433356661656430626337333861393331646431336266353837333661653537312c636f756e7465723d33302c743d39303337382c6b696e643d64617461,iv=3d405674be1054a1ff22ec2daa3f978f;msg=921c38b625f04fcf09e136618245c10d35faed0bc738a931dd13bf58736ae571;counter=30;t=90378;kind=data,133
92830,9,921.600,-28,9.75,69763d65366265323534653331666138616462623533323463626435363335666431302c6d73673d353432616137323038616532313461396163313739353938393235623230663765326264396664313161643636326232633639303435333738386530306439332c636f756e7465723d33312c743d39323631332c6b696e643d64617461,iv=e6be254e31fa8adbb5324cbd5635fd10;msg=542aa7208ae214a9ac179598925b20f7e2bd9fd11ad662b2c690453788e00d93;counter=31;t=92613;kind=data,133
95066,9,921.600,-27,9.25,69763d64303163653832353430343835383135613730373432643066336537313130662c6d73673d313735363761336334623961373939353765393534386565336231613834653939376433346432356339663663306434653564376265343862353336366161622c636f756e7465723d33322c743d39343834382c6b696e643d64617461,iv=d01ce82540485815a70742d0f3e7110f;msg=17567a3c4b9a79957e9548ee3b1a84e997d34d25c9f6c0d4e5d7be48b5366aab;counter=32;t=94848;kind=data,133
97301,9,921.600,-27,8.5,69763d63303132663433633166323166666566666463616530613439323634663932612c6d73673d633761626466313261613539393932613466313337346532653532346461366639643038646162316436346564336666623561666161663235643064613236612c636f756e7465723d33332c743d39373038342c6b696e643d64617461,iv=c012f43c1f21ffeffdcae0a49264f92a;msg=c7abdf12aa59992a4f1374e2e524da6f9d08dab1d64ed3ffb5afaaf25d0da26a;counter=33;t=97084;kind=data,133
99539,9,921.600,-28,9.5,69763d64313463316563383830663036393734306136313733636136313336383261352c6d73673d646439643939336334313064323539346666393638643235663434646564613831343035653432323965666435373465633564306432656431313865336562312c636f756e7465723d33342c743d39393331392c6b696e643d64617461,iv=d14c1ec880f069740a6173ca613682a5;msg=dd9d993c410d2594ff968d25f44deda81405e4229efd574ec5d0d2ed118e3eb1;counter=34;t=99319;kind=data,133
101777,10,921.400,-27,7.25,69763d39666336356364393132663336366530366430623461656362653463313834622c6d73673d376232303334373565363639663538313664316230393436366430643166656266636166393630373833636463616135623466663561343434623833323631322c636f756e7465723d33352c743d3130313536302c6b696e643d64617461,iv=9fc65cd912f366e06d0b4aecbe4c184b;msg=7b203475e669f5816d1b09466d0d1febfcaf960783cdcaa5b4ff5a444b832612;counter=35;t=101560;kind=data,134
104012,10,921.400,-27,9.0,69763d63643731653331363032646238316231333263613034316231363430656535382c6d73673d653933333464646565336463623837326435633561333961376565393337316437663965326664653334366363666635353462303032653662326536376536652c636f756e7465723d33362c743d3130333739352c6b696e643d64617461,iv=cd71e31602db81b132ca041b1640ee58;msg=e9334ddee3dcb872d5c5a39a7ee9371d7f9e2fde346ccff554b002e6b2e67e6e;counter=36;t=103795;kind=data,134
106248,10,921.400,-26,11.0,69763d39343964396234383838316563343735633265666336626534323166313861652c6d73673d643038356564363462663965613166383537333039626632636263326535636639616266633531306631663738323139353665333035353461316635653034632c636f756e7465723d33372c743d3130363033302c6b696e643d64617461,iv=949d9b48881ec475c2efc6be421f18ae;msg=d085ed64bf9ea1f857309bf2cbc2e5cf9abfc510f1f7821956e30554a1f5e04c;counter=37;t=106030;kind=data,134
108483,10,921.400,-27,9.75,69763d65353039343133646337376330333463313135636532613034333431393839622c6d73673d386136306366316366326563303166656238623165613031343662306333396135393762386332613764343537346534336539333065353538613366653034372c636f756e7465723d33382c743d3130383236362c6b696e643d64617461,iv=e509413dc77c034c115ce2a04341989b;msg=8a60cf1cf2ec01feb8b1ea0146b0c39a597b8c2a7d4574e43e930e558a3fe047;counter=38;t=108266;kind=data,134
110718,11,923.400,-27,1.25,69763d37663030356631646565303236363933616337366537646632313535386362662c6d73673d356639373031376361656337346137623635373037646439323230303764653031383530343734653362303761366135653338393835383264643434383839302c636f756e7465723d33392c743d3131303530312c6b696e643d64617461,iv=7f005f1dee026693ac76e7df21558cbf;msg=5f97017caec74a7b65707dd922007de01850474e3b07a6a5e3898582dd448890;counter=39;t=110501;kind=data,134
112954,11,923.400,-27,2.5,69763d31303730643862396163653435323532616533393230653636663738396336392c6d73673d666265393934626435663162373732333830313430303234366537626235356532656661333765616137623864343532313633626661306235396163656531632c636f756e7465723d34302c743d3131323733362c6b696e643d64617461,iv=1070d8b9ace45252ae3920e66f789c69;msg=fbe994bd5f1b7723801400246e7bb55e2efa37eaa7b8d452163bfa0b59acee1c;counter=40;t=112736;kind=data,134
115190,11,923.400,-28,3.0,69763d65303830376161623034633138366364633537386531653162353965383965322c6d73673d613764336136646433663233393161376335323438363461653836323862663362623537366539316430376138316439396334663865623966636466353163312c636f756e7465723d34312c743d3131343937322c6b696e643d64617461,iv=e0807aab04c186cdc578e1e1b59e89e2;msg=a7d3a6dd3f2391a7c524864ae8628bf3bb576e91d07a81d99c4f8eb9fcdf51c1;counter=41;t=114972;kind=data,134
117425,11,923.400,-28,5.0,69763d61663439623533343230396166333563633665393264323338346238613166652c6d73673d613739613164396631353532333262333333633336343333613038623937663766353934383736323062306562356435613439316137353838393838383335372c636f756e7465723d34322c743d3131373230382c6b696e643d64617461,iv=af49b534209af35cc6e92d2384b8a1fe;msg=a79a1d9f155232b333c36433a08b97f7f59487620b0eb5d5a491a75889888357;counter=42;t=117208;kind=data,134
119664,11,923.400,-27,5.75,69763d63323961663931386339363230646235393630613865323835356239653835392c6d73673d643032323639346231303662376436626136663232396338373861326362343532336663356466356565336563313466356337333336393030376637373364632c636f756e7465723d34332c743d3131393434362c6b696e643d64617461,iv=c29af918c9620db5960a8e2855b9e859;msg=d022694b106b7d6ba6f229c878a2cb4523fc5df5ee3ec14f5c73369007f773dc;counter=43;t=119446;kind=data,134
121899,12,923.200,-27,3.5,69763d31656631633333333139313938373635653933306562633536333766633465312c6d73673d333238376630383733373032303063333632323266343834396234636235626532613139303430653961386161656235303261666530343335646235343261342c636f756e7465723d34342c743d3132313638322c6b696e643d64617461,iv=1ef1c33319198765e930ebc5637fc4e1;msg=3287f087370200c36222f4849b4cb5be2a19040e9a8aaeb502afe0435db542a4;counter=44;t=121682;kind=data,134
124135,12,923.200,-27,4.75,69763d66613930353732373164313135663630366166306230633664646264616436622c6d73673d653266656539316538376565383533353139396134316436396561333535666430386439626237656238376639393631386330656535383339326565313633352c636f756e7465723d34352c743d3132333931372c6b696e643d64617461,iv=fa9057271d115f606af0b0c6ddbdad6b;msg=e2fee91e87ee8535199a41d69ea355fd08d9bb7eb87f99618c0ee58392ee1635;counter=45;t=123917;kind=data,134
126370,12,923.200,-28,4.25,69763d61623836656136393765373239623530313236313562393664643036656337662c6d73673d356163376631613130353731346135303736633763613863346238343136386231393062666563353933366265346266396338333835343531383539623333612c636f756e7465723d34362c743d3132363135332c6b696e643d64617461,iv=ab86ea697e729b5012615b96dd06ec7f;msg=5ac7f1a105714a5076c7ca8c4b84168b190bfec5936be4bf9c8385451859b33a;counter=46;t=126153;kind=data,134
128607,12,923.200,-27,4.0,69763d38616137663038386366393238376164303037306633363633383738643235662c6d73673d653861663633613839633336306238646364623038373666663862623161373934366536333238326536363137343663616338333030663932326530323732372c636f756e7465723d34372c743d3132383338382c6b696e643d64617461,iv=8aa7f088cf9287ad0070f3663878d25f;msg=e8af63a89c360b8dcdb0876ff8bb1a7946e63282e661746cac8300f922e02727;counter=47;t=128388;kind=data,134
130841,13,920.800,-26,9.75,69763d32643837306231336566383462653665656439313265303462303537656236332c6d73673d373735616336356363303466636664326161323239366166663962336261613561636462373662366565313336653138386237303662663161636261666230362c636f756e7465723d34382c743d3133303632342c6b696e643d64617461,iv=2d870b13ef84be6eed912e04b057eb63;msg=775ac65cc04fcfd2aa2296aff9b3baa5acdb76b6ee136e188b706bf1acbafb06;counter=48;t=130624;kind=data,134
133077,13,920.800,-27,8.25,69763d35656566653264623563636131663862666632373162303632633533323935322c6d73673d343835376534393761306230376132353832633632353531336463313963316631373331613761636138373963303463326136373364616630333963663566382c636f756e7465723d34392c743d3133323835392c6b696e643d64617461,iv=5eefe2db5cca1f8bff271b062c532952;msg=4857e497a0b07a2582c625513dc19c1f1731a7aca879c04c2a673daf039cf5f8;counter=49;t=132859;kind=data,134
135316,13,920.800,-27,9.75,69763d30636362393434313539623939333434363335393431636562343234356362362c6d73673d363336663030363365333337336438366235396534633133356237373831386339313934363465386331626434613765643930373936353038333465383662372c636f756e7465723d35302c743d3133353039372c6b696e643d64617461,iv=0ccb944159b99344635941ceb4245cb6;msg=636f0063e3373d86b59e4c135b77818c919464e8c1bd4a7ed9079650834e86b7;counter=50;t=135097;kind=data,134
137554,13,920.800,-27,9.75,69763d62613537356364393330386434633465646539666439346433623836643164662c6d73673d626637386165323761393430323538373131373631353763303664356235356330366531666136396336373831343730313031316464623731383030636139312c636f756e7465723d35312c743d3133373333362c6b696e643d64617461,iv=ba575cd9308d4c4ede9fd94d3b86d1df;msg=bf78ae27a94025871176157c06d5b55c06e1fa69c67814701011ddb71800ca91;counter=51;t=137336;kind=data,134
139790,13,920.800,-26,9.5,69763d37633635376138626436323836313462623665343935396233666332333232352c6d73673d396466373562373762336434323463356137326435393961313263646633333539393865313430336135386334383633373531353366363630623536393831622c636f756e7465723d35322c743d3133393537322c6b696e643d64617461,iv=7c657a8bd628614bb6e4959b3fc23225;msg=9df75b77b3d424c5a72d599a12cdf335998e1403a58c486375153f660b56981b;counter=52;t=139572;kind=data,134
142025,14,920.600,-26,9.5,69763d30343263666666373261316331646162343964353462323038663430396538312c6d73673d616437376431316534333462623830383939356362366636626531323639333036353361393936623563326161323438616237613232653434306334303032342c636f756e7465723d35332c743d3134313830372c6b696e643d64617461,iv=042cfff72a1c1dab49d54b208f409e81;msg=ad77d11e434bb808995cb6f6be126930653a996b5c2aa248ab7a22e440c40024;counter=53;t=141807;kind=data,134
144261,14,920.600,-25,9.75,69763d34333232323532663534393761313664396637343132356534323633616530352c6d73673d653835313239373835306430363937366332633032333463346336353161376165313134376162626637336335633065313232646430376536313563323138322c636f756e7465723d35342c743d3134343034332c6b696e643d64617461,iv=4322252f5497a16d9f74125e4263ae05;msg=e851297850d06976c2c0234c4c651a7ae1147abbf73c5c0e122dd07e615c2182;counter=54;t=144043;kind=data,134
146497,14,920.600,-26,10.0,69763d65663132636539383339363436346366336531313564313438393431343934642c6d73673d363237616631323339376363343164633939396566386264386463666537386336326264616132633563306164306134363739323337376163613130336435302c636f756e7465723d35352c743d3134363237392c6b696e643d64617461,iv=ef12ce98396464cf3e115d148941494d;msg=627af12397cc41dc999ef8bd8dcfe78c62bdaa2c5c0ad0a46792377aca103d50;counter=55;t=146279;kind=data,134
148733,14,920.600,-25,10.25,69763d33326435373261316662343165633238393666333262633162393137636536392c6d73673d633263663536353937663436383161633336616431376236383766373365393565363065313635363733653965333031356264383330616134363131663665302c636f756e7465723d35362c743d3134383531352c6b696e643d64617461,iv=32d572a1fb41ec2896f32bc1b917ce69;msg=c2cf56597f4681ac36ad17b687f73e95e60e165673e9e3015bd830aa4611f6e0;counter=56;t=148515;kind=data,134
150971,15,921.200,-27,8.5,69763d61616536393434643738323930393039346632386566346435343332626266352c6d73673d323937373139323262313735336665623165306639623962616636396464376334393731303864646463666532373730636638333338643266343664636637342c636f756e7465723d35372c743d3135303735332c6b696e643d64617461,iv=aae6944d782909094f28ef4d5432bbf5;msg=29771922b1753feb1e0f9b9baf69dd7c497108dddcfe2770cf8338d2f46dcf74;counter=57;t=150753;kind=data,134
153207,15,921.200,-27,10.0,69763d64323139633964313664373064326132313463626439373539666261393533612c6d73673d306434663538356263393737313631363639373062363731353966333531316464613365363233363838383565383336653435633930353461646637356364332c636f756e7465723d35382c743d3135323938392c6b696e643d64617461,iv=d219c9d16d70d2a214cbd9759fba953a;msg=0d4f585bc97716166970b67159f3511dda3e62368885e836e45c9054adf75cd3;counter=58;t=152989;kind=data,134
155444,15,921.200,-27,8.75,69763d63653864626334633665323731303463643630353536313561333836343762632c6d73673d613530393336653832383433343863343931623039316434623135336432393562343736373635626333613066316462383730663563313335373761376561652c636f756e7465723d35392c743d3135353232352c6b696e643d64617461,iv=ce8dbc4c6e27104cd6055615a38647bc;msg=a50936e8284348c491b091d4b153d295b476765bc3a0f1db870f5c13577a7eae;counter=59;t=155225;kind=data,134
157680,15,921.200,-27,9.5,69763d36366566373864346362656633333165376131313338633366343032613165342c6d73673d373530666337623237633831393139666663626537616537663235643661613938336365353332303064373838643234343230343934333539343562306132302c636f756e7465723d36302c743d3135373436312c6b696e643d64617461,iv=66ef78d4cbef331e7a1138c3f402a1e4;msg=750fc7b27c81919ffcbe7ae7f25d6aa983ce53200d788d2442049435945b0a20;counter=60;t=157461;kind=data,134
159916,15,921.200,-27,9.0,69763d62313963626165396365386437643139653030616131353937643739373932362c6d73673d633133613663383735363736393133363864376337393865346464393834646437383837666662396465653838663431336238376364666530656361356632642c636f756e7465723d36312c743d3135393639372c6b696e643d64617461,iv=b19cbae9ce8d7d19e00aa1597d797926;msg=c13a6c87567691368d7c798e4dd984dd7887ffb9dee88f413b87cdfe0eca5f2d;counter=61;t=159697;kind=data,134
162155,16,921.000,-27,9.0,69763d63356231363838616364626461633633333439326535376232383134653036352c6d73673d636663623364383734383361343663383636636365383861363266386636623339326433383836383835653965383162393566366139343037373864666463322c636f756e7465723d36322c743d3136313933332c6b696e643d64617461,iv=c5b1688acdbdac633492e57b2814e065;msg=cfcb3d87483a46c866cce88a62f8f6b392d3886885e9e81b95f6a940778dfdc2;counter=62;t=161933;kind=data,134
164393,16,921.000,-27,10.0,69763d37356566383537616663313034636465653537616130666464386361396464372c6d73673d323365343038313339373863383165326230356564333239323534633764623062313566313562386339336537303231663563633464343762313039383030372c636f756e7465723d36332c743d3136343137352c6b696e643d64617461,iv=75ef857afc104cdee57aa0fdd8ca9dd7;msg=23e40813978c81e2b05ed329254c7db0b15f15b8c93e7021f5cc4d47b1098007;counter=63;t=164175;kind=data,134
166630,16,921.000,-27,9.75,69763d63386164633332326137303838616233663034623139373933643563643462372c6d73673d636639396134313163626365623265616262663630353836333334353935363930376335386133653337343136653335633061613433323136363235653038642c636f756e7465723d36342c743d3136363431312c6b696e643d64617461,iv=c8adc322a7088ab3f04b19793d5cd4b7;msg=cf99a411cbceb2eabbf605863345956907c58a3e37416e35c0aa43216625e08d;counter=64;t=166411;kind=data,134
168865,16,921.000,-27,9.75,69763d34333538356535323934373530336164626432353664316465383838616634632c6d73673d663737616538626531653165373961336266656632343531393334323462643264633330303933613935326666373230353532326430343365663533626261652c636f756e7465723d36352c743d3136383634372c6b696e643d64617461,iv=43585e52947503adbd256d1de888af4c;msg=f77ae8be1e1e79a3bfef245193424bd2dc30093a952ff7205522d043ef53bbae;counter=65;t=168647;kind=data,134
171102,17,921.600,-27,9.0,69763d32336338383134306333396664643062343862626133646363373738343166312c6d73673d373236396532383531653165303038396163326339306430333333653865633064653662343664316134326337313838613865363565663639636431356131352c636f756e7465723d36362c743d3137303838332c6b696e643d64617461,iv=23c88140c39fdd0b48bba3dcc77841f1;msg=7269e2851e1e0089ac2c90d0333e8ec0de6b46d1a42c7188a8e65ef69cd15a15;counter=66;t=170883;kind=data,134
173338,17,921.600,-27,8.0,69763d30303934323135633036326662653366303565633938323562316533653766652c6d73673d363134666635366362616163346565326162393365633762636131383433626533643064336163366437646465653062616432646662376436613837373333622c636f756e7465723d36372c743d3137333131392c6b696e643d64617461,iv=0094215c062fbe3f05ec9825b1e3e7fe;msg=614ff56cbaac4ee2ab93ec7bca1843be3d0d3ac6d7ddee0bad2dfb7d6a87733b;counter=67;t=173119;kind=data,134
175576,17,921.600,-26,9.0,69763d65656139323831643566323630646638393135353266356163613964363136342c6d73673d373565653635353265623262313261363330373034656361393761346364633365366231373534613766396662323066336130343262623035666139303334652c636f756e7465723d36382c743d3137353335382c6b696e643d64617461,iv=eea9281d5f260df891552f5aca9d6164;msg=75ee6552eb2b12a630704eca97a4cdc3e6b1754a7f9fb20f3a042bb05fa9034e;counter=68;t=175358;kind=data,134
177813,17,921.600,-27,9.75,69763d62396237646561313865646236303831316634613937393634363934623163632c6d73673d666535363637376362663063643934366366646238333365373235323633356434376139303764646364373536613963613930393339353866386133626265662c636f756e7465723d36392c743d3137373539342c6b696e643d64617461,iv=b9b7dea18edb60811f4a97964694b1cc;msg=fe56677cbf0cd946cfdb833e7252635d47a907ddcd756a9ca9093958f8a3bbef;counter=69;t=177594;kind=data,134
180049,17,921.600,-27,8.75,69763d61346639326232646134336333643366336232306432343063663063633864332c6d73673d303664653136633336326363306235616464396335323939353265666432326266373736313232643733653733393164636333303430323835623835623531392c636f756e7465723d37302c743d3137393833302c6b696e643d64617461,iv=a4f92b2da43c3d3f3b20d240cf0cc8d3;msg=06de16c362cc0b5add9c529952efd22bf776122d73e7391dcc3040285b85b519;counter=70;t=179830;kind=data,134
182285,18,921.400,-26,9.75,69763d39396134346538643437356163623965626133353762623062626630633635342c6d73673d643430363933336537373937353137343064336337663364646535346366613235303138383135633333623337623031353034343639306537303438613934302c636f756e7465723d37312c743d3138323036362c6b696e643d64617461,iv=99a44e8d475acb9eba357bb0bbf0c654;msg=d406933e779751740d3c7f3dde54cfa25018815c33b37b015044690e7048a940;counter=71;t=182066;kind=data,134
184521,18,921.400,-26,9.75,69763d66393665666337303064373961333764363935326230383132646237363663322c6d73673d383431326461323532623561373236363239313964643138656239666637336164346530656238336664613562653439633636303436626431376330326536382c636f756e7465723d37322c743d3138343330322c6b696e643d64617461,iv=f96efc700d79a37d6952b0812db766c2;msg=8412da252b5a72662919dd18eb9ff73ad4e0eb83fda5be49c66046bd17c02e68;counter=72;t=184302;kind=data,134
186761,18,921.400,-27,10.0,69763d62326463666333336539326366636532363665323137346534343338613166322c6d73673d343061633262346165353131386534353164316130323762616132643161633333343935643338386233383034373762336262383734333233326637306139302c636f756e7465723d37332c743d3138363534312c6b696e643d64617461,iv=b2dcfc33e92cfce266e2174e4438a1f2;msg=40ac2b4ae5118e451d1a027baa2d1ac33495d388b380477b3bb8743232f70a90;counter=73;t=186541;kind=data,134
188997,18,921.400,-27,10.0,69763d65363035646639303864643866363530336333653037366461373564636638642c6d73673d623530336263373965313934363238643038386539303163303461643336303061333138396235653831373130373834643031366637336666376364313435612c636f756e7465723d37342c743d3138383737382c6b696e643d64617461,iv=e605df908dd8f6503c3e076da75dcf8d;msg=b503bc79e194628d088e901c04ad3600a3189b5e81710784d016f73ff7cd145a;counter=74;t=188778;kind=data,134
191233,19,923.400,-27,4.0,69763d34373430343565653636356461323365636439386336643637363930316337652c6d73673d373138383565303939393038636265383637366132316530303538323532346436336361323966396131303066623464313165613137333731636330326264342c636f756e7465723d37352c743d3139313031342c6b696e643d64617461,iv=474045ee665da23ecd98c6d676901c7e;msg=71885e099908cbe8676a21e00582524d63ca29f9a100fb4d11ea17371cc02bd4;counter=75;t=191014;kind=data,134
193471,19,923.400,-27,4.5,69763d36663165636265633132356262373436393431636261386661366239323161362c6d73673d613766343862383734373731393734376239643765303036643932376337623963303431663433393764316630363134363034346238653361616365373863662c636f756e7465723d37362c743d3139333235302c6b696e643d64617461,iv=6f1ecbec125bb746941cba8fa6b921a6;msg=a7f48b8747719747b9d7e006d927c7b9c041f4397d1f06146044b8e3aace78cf;counter=76;t=193250;kind=data,134
195706,19,923.400,-27,5.5,69763d64616464666665363335623238383032616434636638346439376636643130612c6d73673d383366613931313732666362383664663932393239383761633235366464626238373562383362306465363639653963646235343235636433613437353566302c636f756e7465723d37372c743d3139353438372c6b696e643d64617461,iv=daddffe635b28802ad4cf84d97f6d10a;msg=83fa91172fcb86df9292987ac256ddbb875b83b0de669e9cdb5425cd3a4755f0;counter=77;t=195487;kind=data,134
197945,19,923.400,-27,3.0,69763d32613239633335646635323433643961376562663930356134643331396237322c6d73673d393863376336393466326331636664663062353139363436663830303338663538633236643464653862653331356438363633333865663165643334363461632c636f756e7465723d37382c743d3139373732362c6b696e643d64617461,iv=2a29c35df5243d9a7ebf905a4d319b72;msg=98c7c694f2c1cfdf0b519646f80038f58c26d4de8be315d866338ef1ed3464ac;counter=78;t=197726;kind=data,134
200182,19,923.400,-27,1.0,69763d64666635353065376466363565353732616638383138646231383935393833312c6d73673d343462383835656638653563316565663566613430623962643535323339396332373833386533383538303065343264396636333535343133323435343761652c636f756e7465723d37392c743d3139393936322c6b696e643d64617461,iv=dff550e7df65e572af8818db18959831;msg=44b885ef8e5c1eef5fa40b9bd552399c27838e385800e42d9f635541324547ae;counter=79;t=199962;kind=data,134
202418,20,923.200,-27,7.75,69763d64313535363335383862343130323061613438613238363437633163366163642c6d73673d353930663034633064613439663539613733626436623430313961306233633634346561633039393037663338396136353234366138346561313035393334622c636f756e7465723d38302c743d3230323139392c6b696e643d64617461,iv=d15563588b41020aa48a28647c1c6acd;msg=590f04c0da49f59a73bd6b4019a0b3c644eac09907f389a65246a84ea105934b;counter=80;t=202199;kind=data,134
204655,20,923.200,-27,4.25,69763d36313464653266643665306431633835633162366130383364336163346265632c6d73673d643432663838653538363431653732323739343037353930393535323864636238646336376435366634326133336663323734356131323436373930353562372c636f756e7465723d38312c743d3230343433362c6b696e643d64617461,iv=614de2fd6e0d1c85c1b6a083d3ac4bec;msg=d42f88e58641e7227940759095528dcb8dc67d56f42a33fc2745a124679055b7;counter=81;t=204436;kind=data,134
206894,20,923.200,-27,4.5,69763d38636562396261383936363862636136633566356239336636323736366536632c6d73673d373033393438343632373366343831653430313264326232306134653338663163313730363334643935336261316332653539636264336637663738313764342c636f756e7465723d38322c743d3230363637322c6b696e643d64617461,iv=8ceb9ba89668bca6c5f5b93f62766e6c;msg=70394846273f481e4012d2b20a4e38f1c170634d953ba1c2e59cbd3f7f7817d4;counter=82;t=206672;kind=data,134
209133,20,923.200,-27,4.0,69763d36643264363466663730313163333966363561646436353866343665613464642c6d73673d323039373735623137363061663464373038626333353733656332313439323965393465336238326635623338623535656665316364353432373961386335632c636f756e7465723d38332c743d3230383931342c6b696e643d64617461,iv=6d2d64ff7011c39f65add658f46ea4dd;msg=209775b1760af4d708bc3573ec214929e94e3b82f5b38b55efe1cd54279a8c5c;counter=83;t=208914;kind=data,134
211369,21,920.800,-27,9.75,69763d36376434333961653261363166633737393864373533653934303034666337662c6d73673d363364363736663938396262613535303839626364373137393435363535343663636165343766353835633437616361653563636430313938363734313633662c636f756e7465723d38342c743d3231313135302c6b696e643d64617461,iv=67d439ae2a61fc7798d753e94004fc7f;msg=63d676f989bba55089bcd71794565546ccae47f585c47acae5ccd0198674163f;counter=84;t=211150;kind=data,134
