t_ms,rssi_dbm,snr_db,epoch_s
284188,-13,9.25,822930176
284330,-13,9.5,822930176
284470,-13,9.5,822930176
284611,-13,8.75,822930176
284751,-12,11.75,822930176
284890,-12,9.25,822930176
285030,-13,9.0,822930177
285172,-14,9.25,822930177
285310,-12,9.25,822930177
285450,-12,9.25,822930177
285591,-12,9.0,822930177
285731,-13,9.5,822930177
285870,-13,9.25,822930177
286013,-13,9.75,822930178
286151,-12,9.5,822930178
286291,-13,9.25,822930178
286431,-13,9.75,822930178
286571,-13,9.5,822930178
286711,-12,9.5,822930178
286851,-12,9.5,822930178
286991,-13,9.25,822930179
287131,-13,9.5,822930179
287271,-13,9.5,822930179
287411,-13,9.5,822930179
287551,-12,9.5,822930179
287693,-12,9.5,822930179
287833,-13,9.5,822930179
287973,-13,9.5,822930179
288113,-12,9.25,822930180
288253,-12,9.5,822930180
288393,-13,9.25,822930180
288533,-14,9.5,822930180
288673,-13,9.25,822930180
288813,-13,9.25,822930180
288953,-12,9.75,822930180
289233,-13,9.25,822930181
289373,-13,9.75,822930181
289513,-13,10.5,822930181
289653,-12,9.25,822930181
289795,-12,9.0,822930181
289933,-22,9.0,822930181
290075,-13,9.25,822930182
290215,-13,9.0,822930182
290355,-12,9.5,822930182
290495,-12,9.5,822930182
290635,-13,9.75,822930182
290775,-13,9.5,822930182
290915,-12,9.5,822930182
291055,-12,9.25,822930183
291195,-13,11.25,822930183
291335,-13,9.25,822930183
291615,-22,8.75,822930183
291755,-12,9.5,822930183
291896,-13,9.5,822930183
292036,-13,9.75,822930184
292176,-12,9.75,822930184
292315,-12,9.25,822930184
292457,-12,8.5,822930184
292598,-13,9.25,822930184
292738,-13,9.5,822930184
292878,-12,9.5,822930184
293018,-13,9.25,822930185
293158,-13,9.75,822930185
293298,-12,9.5,822930185
293438,-13,9.5,822930185
293578,-14,9.25,822930185
293718,-12,9.5,822930185
293858,-12,9.5,822930185
293998,-13,9.5,822930186
294138,-13,9.0,822930186
294278,-13,9.25,822930186
294418,-13,9.25,822930186
294558,-12,10.25,822930186
294698,-12,9.5,822930186
294838,-13,9.75,822930186
294978,-22,9.25,822930186
295118,-12,9.25,822930187
295258,-12,9.0,822930187
295400,-22,8.75,822930187
295538,-13,9.25,822930187
295678,-13,9.0,822930187
295820,-13,9.25,822930187
295960,-13,9.25,822930187
296101,-12,9.5,822930188
296240,-13,9.5,822930188
296380,-12,9.25,822930188
296520,-13,9.25,822930188
296661,-12,9.75,822930188
296800,-13,9.0,822930188
296940,-13,9.5,822930188
297081,-12,6.75,822930189
297221,-12,9.25,822930189
297361,-13,8.75,822930189
297641,-12,9.75,822930189
297781,-12,9.5,822930189
297921,-12,8.75,822930189
298061,-12,9.25,822930190
298203,-12,9.25,822930190
298343,-13,9.5,822930190
298483,-13,9.25,822930190
298623,-13,9.25,822930190
298763,-12,9.75,822930190
298903,-12,9.5,822930190
299043,-13,9.5,822930191
299185,-13,9.0,822930191
299323,-12,9.75,822930191
299463,-12,9.5,822930191
299604,-15,9.25,822930191
299743,-13,9.25,822930191
299883,-13,9.5,822930191
300023,-13,9.25,822930192
