t_ms,rssi_dbm,snr_db,epoch_s
285608,-16,9.5,822931454
285749,-16,9.5,822931454
285889,-16,9.5,822931454
286029,-16,9.5,822931454
286169,-15,9.5,822931454
286308,-15,9.75,822931455
286449,-15,9.5,822931455
286591,-16,9.25,822931455
286731,-15,9.25,822931455
286871,-15,9.5,822931455
287011,-16,9.5,822931455
287151,-15,9.75,822931455
287291,-16,9.25,822931456
287432,-16,9.5,822931456
287571,-15,9.25,822931456
287711,-15,9.5,822931456
287851,-15,9.25,822931456
287991,-16,9.0,822931456
288131,-15,9.5,822931456
288271,-16,9.5,822931457
288411,-16,9.25,822931457
288551,-15,9.25,822931457
288691,-16,9.5,822931457
288831,-16,9.25,822931457
288971,-15,9.5,822931457
289111,-15,9.25,822931457
289251,-15,9.25,822931458
289391,-15,9.0,822931458
289531,-16,9.5,822931458
289671,-15,9.25,822931458
289811,-16,9.25,822931458
289951,-15,9.75,822931458
290093,-16,9.25,822931458
290234,-15,9.25,822931459
290374,-15,9.5,822931459
290513,-25,9.25,822931459
290654,-15,9.5,822931459
290794,-16,9.5,822931459
290934,-16,9.5,822931459
291073,-15,9.5,822931459
291216,-16,9.25,822931460
291354,-16,9.25,822931460
291494,-16,9.75,822931460
291634,-16,9.5,822931460
291774,-16,9.5,822931460
291914,-15,9.5,822931460
292054,-15,9.5,822931460
292194,-16,9.5,822931460
292334,-15,9.5,822931461
292476,-15,9.0,822931461
292616,-16,9.25,822931461
292756,-16,9.5,822931461
292896,-16,9.25,822931461
293036,-16,9.25,822931461
293176,-15,9.25,822931461
293316,-15,9.5,822931462
293456,-15,9.25,822931462
293596,-16,9.25,822931462
293736,-15,9.25,822931462
293876,-16,9.25,822931462
294016,-16,9.0,822931462
294156,-16,10.25,822931462
294296,-15,9.5,822931463
294436,-16,9.25,822931463
294576,-15,9.5,822931463
294716,-15,9.5,822931463
294856,-15,9.25,822931463
294996,-16,9.5,822931463
295137,-15,9.75,822931463
295277,-16,9.25,822931464
295416,-16,9.25,822931464
295556,-15,9.5,822931464
295697,-16,9.5,822931464
295838,-15,9.25,822931464
295979,-15,9.25,822931464
296118,-15,9.25,822931464
296258,-15,9.25,822931465
296400,-16,9.5,822931465
296539,-15,9.25,822931465
296679,-15,9.5,822931465
296818,-16,9.25,822931465
296958,-15,10.0,822931465
297099,-16,9.5,822931465
297238,-16,9.5,822931466
297378,-15,9.75,822931466
297519,-15,9.25,822931466
297659,-15,9.25,822931466
297799,-15,9.75,822931466
297939,-15,9.25,822931466
298079,-26,8.5,822931466
298221,-15,9.25,822931467
298361,-15,9.25,822931467
298501,-15,10.0,822931467
298641,-15,9.5,822931467
298781,-15,8.75,822931467
298921,-15,9.5,822931467
299061,-15,9.5,822931467
299201,-16,9.5,822931467
299341,-15,9.0,822931468
299481,-16,9.75,822931468
299621,-16,9.0,822931468
299761,-15,9.25,822931468
299901,-15,9.25,822931468
300041,-16,9.5,822931468
